FID,xpos,ypos,D20170322,D20170403,D20170415,D20170509,D20170521,D20170602,D20170614,D20170626,D20170708,D20170720,D20170801,D20170825,D20170906,D20170930,D20171012,D20171105,D20171117,D20171129,D20171211,D20171223,D20180104,D20180116,D20180128,D20180209,D20180221,D20180305,D20180317,D20180329,D20180410,D20180422,D20180504,D20180528,D20180609,D20180621,D20180715,D20180727,D20180808,D20180820,D20180901,D20180913,D20180925,D20181007,D20181019,D20181031,D20181112,D20181124,D20181206,D20181218,D20181230,D20190111,D20190123,D20190204,D20190216,D20190228,D20190312,D20190324,D20190417,D20190429,D20190511,D20190523,D20190604,D20190616,D20190628,D20190710,D20190722,D20190803,D20190815,D20190827,D20190908,D20190920,D20191002,D20191014,D20191026,D20191107,D20191119,D20191201,D20191213,D20191225,D20200106,D20200118,D20200130,D20200211,D20200223,D20200306,D20200318,D20200330,D20200411,D20200423,D20200505,D20200517,D20200529,D20200704,D20200716,D20200728,D20200821,D20200902,D20200926,D20201008,D20201020,D20201101,D20201113,D20201125,D20201207,D20201219,D20201231,D20210124,D20210205,D20210217,D20210301,D20210313,D20210325,D20210406,D20210418,D20210430,D20210512,D20210524,D20210605,D20210617,D20210711,D20210723,D20210804,D20210828,D20210909,D20210921,D20211003,D20211015,D20211027,D20211108,D20211120,D20211202,D20211214,D20211226,D20220107,D20220119,D20220131,D20220212,D20220224,D20220308,D20220320,D20220401,D20220413,D20220507,D20220519,D20220531,D20220624,D20220811,D20220823,D20220916,D20220928,D20221010,D20221022,D20221103,D20221115,D20221127,D20221209,D20221221,D20230102,D20230114,D20230126,D20230207,D20230219,D20230303,D20230315,D20230327,D20230408,D20230502,D20230514,D20230526,D20230607,D20230818,D20230830,D20230923,D20231005,D20231017,D20231110,D20231122,D20231204,D20231216,D20231228,D20240109,D20240121,D20240202,D20240214,D20240226,D20240309,D20240321,D20240402,D20240426,D20240812,D20240905,D20240917,D20240929,D20241011,D20241023,D20241104,D20241116,D20241128,D20241210,D20241222,D20250103,D20250115,D20250127,D20250208,D20250220,D20250304,D20250316,D20250328,D20250409,D20250421,D20250503,Pattern
124185,110.329,20.04063,0,-1.37727,-1.57878,1.060609,-2.76312,-4.61291,-3.5542,0.886777,1.33382,-4.16107,-3.78319,-5.34737,4.770638,-2.29228,3.128536,1.160425,-0.79905,-0.22128,-0.90565,-2.42917,0.55585,0.61977,1.503997,0.943467,-1.59133,2.968532,0.36323,1.495593,0.62276,2.687381,-2.03991,-2.03803,-1.93709,6.469559,5.302085,1.894281,-4.78914,-2.89448,-2.06608,-4.27371,-0.7974,6.457017,-1.8963,5.666285,5.062597,3.471139,0.823072,2.550883,0.02819,2.256568,2.212848,3.707153,2.75924,-3.98317,2.763795,2.45353,6.870958,4.33774,4.296211,-0.34892,4.875997,-3.97967,8.005862,2.279841,2.65782,-1.49799,-7.57278,-0.07357,1.746954,-0.80725,1.675891,2.436926,3.628792,4.940203,5.071621,9.274943,3.000626,4.23332,5.143225,5.123828,5.767144,7.228741,6.830149,8.696841,13.452318,7.285417,6.918431,5.911428,10.759376,6.141415,6.34364,16.810389,6.427259,4.821803,5.925392,4.068703,7.707847,7.369019,5.68326,7.434029,10.761492,10.685399,9.567076,8.972149,10.697379,10.436285,12.07134,11.254165,10.837476,10.19257,9.758539,11.332177,10.775334,8.514431,12.6989,10.715335,10.067072,5.011625,9.41634,12.372884,11.468468,11.332061,11.223804,7.259948,9.745872,8.668387,11.444061,8.820152,8.878702,11.206335,11.503225,9.899643,10.01159,9.251474,9.58433,8.817772,9.253742,8.461049,12.237602,10.817049,9.734291,8.968077,9.835902,10.493969,10.070407,12.261809,9.4952,7.738276,9.618338,10.832199,10.995645,9.662693,9.87884,10.662594,10.51194,8.935811,9.363425,7.643156,11.716586,11.246124,10.53883,9.108905,9.559903,10.524123,8.666212,8.116344,9.571418,7.785738,8.623471,13.51717,8.056158,8.808229,12.987214,12.333361,6.989005,8.3032,8.083425,9.628893,8.401953,8.892895,8.597424,8.629889,9.549197,9.720978,8.816571,9.379002,8.401079,8.09372,10.774652,9.60951,8.410664,4.980606,6.917991,8.545224,9.877612,7.397673,7.070641,8.086474,6.937803,7.006015,7.023104,7.759288,7.48946,8.838195,8.386577,8.222542,8.864987,8.811551,8.742468,7.091186,Piecewise
124201,110.3375,20.04238,0,-4.480552,-2.060623,0.761123,-3.112564,-2.709116,-3.063745,-7.418731,-1.423091,-5.104,-3.34055,-2.83632,-1.162512,-3.618036,-2.73118,-0.114967,-1.239047,-0.772167,-1.492454,-2.532046,-0.767877,-2.202519,-2.012459,-0.885939,-0.00365,-1.818493,-1.41287,0.293858,1.442815,-1.305854,-2.362666,-2.846957,-1.53932,2.058255,2.036926,0.350821,-8.298751,-2.164313,-1.900429,-3.098499,-1.693003,4.234052,-1.631815,0.754203,3.05609,0.457296,0.206662,-0.815645,-1.340945,-0.739748,-0.850951,0.741306,0.43335,-9.949691,0.225499,13.810868,5.425208,-0.705245,-0.508883,-3.972338,3.266321,-5.040517,0.121966,0.43698,-1.661761,0.329201,-6.392241,-0.794973,-1.859644,-2.037012,-1.769942,-10.252501,-0.79472,4.175691,0.982494,5.020499,2.049168,0.437241,1.498359,1.266874,0.607013,3.67257,3.997141,9.796669,8.081434,7.709376,4.189458,4.784976,4.124761,3.483757,3.732035,15.041029,-2.118249,3.750734,5.729985,1.658797,2.998232,4.16675,2.666894,2.879731,5.513152,2.786828,2.921537,3.235515,4.057138,3.799355,2.772946,3.210218,4.739788,3.907753,3.918486,4.344384,5.526853,3.433478,5.571442,4.550287,5.738067,-0.451052,4.435388,4.965657,4.679711,4.477027,6.107623,1.621249,4.096745,2.258593,5.6716,3.694455,2.778459,3.195491,4.799352,4.273064,3.77482,2.90388,2.96267,3.157878,4.214132,4.367077,5.096138,4.054251,3.406164,5.089301,5.604332,5.110928,4.534731,5.806422,6.304271,2.897539,7.647445,5.089695,5.523222,4.151409,5.391947,5.320897,6.284369,5.495461,4.504431,3.658405,6.76279,5.397941,6.468007,5.041153,6.662292,5.064638,5.868003,6.743987,6.667943,5.020054,3.478468,7.363153,4.45038,7.127998,10.191703,9.873376,1.503938,2.883152,3.547259,4.758214,4.256979,3.346196,3.313709,2.942579,3.534173,2.904737,4.177298,4.295706,3.782126,3.882144,6.107091,7.234415,3.405763,-1.12579,1.813901,3.711762,3.54804,1.303016,1.54601,2.491554,2.645364,2.539307,3.068176,3.095743,3.457605,3.160752,3.306201,3.143608,3.937559,4.623791,4.046406,2.988634,Stable
124203,110.3333,20.04151,0,-4.992624,-2.275659,0.548056,-3.723331,-3.901185,-1.588526,-4.508744,-0.853004,-4.903074,-4.013324,-2.662768,1.411144,-3.11579,0.385612,-1.422335,-1.506542,-1.302632,-2.547265,-3.492843,-0.572073,-2.105064,-0.469731,-0.601812,-1.895795,1.627495,-1.322123,0.704027,-1.069241,-0.19969,-3.983004,-3.192376,-2.382946,4.833386,3.488147,2.040043,-9.285964,-2.956944,-1.097104,-4.714584,-1.554556,4.508708,-1.494615,2.302144,4.181739,2.699186,1.136898,0.489824,-0.128935,0.528694,1.29792,0.997644,0.881452,-6.834794,3.149823,4.627466,8.119904,2.509623,2.655445,-2.786101,6.16592,-1.518266,8.138852,2.883629,1.849742,3.275196,-5.749464,1.270889,2.782662,-0.359891,0.200095,-1.0137,3.106618,5.539788,4.140798,7.015635,4.011879,3.580618,4.639798,5.518217,3.919157,6.259237,6.48824,10.603192,14.336886,7.989104,6.677488,6.194392,8.297172,6.102102,5.975513,15.296123,2.962765,6.608926,7.174282,5.274663,4.998789,6.221045,5.441225,5.947338,6.760058,4.740867,5.150133,5.225896,6.341485,5.26251,5.831778,5.625425,6.669608,6.310179,6.654877,6.661249,7.749458,5.865508,9.295986,6.094563,8.569604,3.05382,7.548269,9.292153,9.303503,7.752191,8.760085,4.033782,7.0354,5.351772,9.126982,6.819499,6.027472,7.569618,8.162095,6.932274,7.218131,6.271482,6.218607,6.302966,7.738025,7.423014,8.542925,7.64886,7.571846,7.501425,6.956167,6.672194,8.14399,9.898485,7.198681,3.632701,8.254481,7.097692,7.81877,6.128227,7.405003,7.750078,7.404195,6.258612,6.051728,4.751533,8.065918,6.173338,6.865443,4.976404,6.803085,5.971124,4.606995,4.88802,6.085595,4.25859,5.008666,7.865782,4.190445,5.816239,9.208895,9.648103,1.93822,2.905967,3.775112,5.777844,3.818897,4.181745,3.904217,3.463701,4.24239,4.0273,4.369752,4.522137,4.385635,3.60425,7.586088,6.963639,3.558698,0.818555,3.425745,4.702605,4.682321,2.004541,1.899375,2.192349,2.127385,2.038802,2.465046,2.927908,2.745165,2.613678,3.035556,2.465042,3.970068,3.691184,3.038023,1.802745,Stable
124208,110.3292,20.04066,0,-0.588158,-1.026797,2.50714,-2.243827,-4.200829,-3.46002,0.276823,2.070502,-3.21063,-3.007095,-5.183595,4.2975,-1.586346,3.359071,2.119151,-0.522489,0.512076,-0.618602,-2.439966,1.273501,0.397658,1.190843,1.045244,-0.368226,3.385529,0.040341,2.66679,0.620417,2.152497,-1.585413,-2.459286,-2.79414,6.609488,4.731962,3.84821,-5.454255,-2.452903,-2.934901,-4.120324,0.585737,5.691857,-0.088333,4.614873,5.802993,3.100779,1.376042,3.80355,0.245197,2.789043,4.351038,5.532675,3.811359,-3.259965,3.855094,3.767873,8.569454,3.695237,5.716585,0.443649,5.194716,-2.450213,9.000812,2.87872,4.003541,0.358363,-5.251835,1.912035,2.925633,-0.057107,3.04428,2.754839,3.371478,3.857863,5.061173,8.674615,2.745687,2.986709,3.753389,4.089856,4.85187,7.127892,6.191793,8.026636,12.465942,4.864438,5.025253,3.840187,8.750187,3.928337,4.404504,14.537612,4.215992,2.258443,5.50541,2.294775,4.18504,4.8393,1.864011,4.879872,5.573226,4.839313,4.054098,3.719484,4.68403,4.391444,5.322736,5.076407,4.701078,4.282807,4.579597,5.719403,5.581118,3.748535,7.593528,5.524187,5.709725,0.754605,4.927276,7.371578,6.992922,5.703118,6.18798,2.378846,5.328083,2.805037,6.094579,2.881151,1.588587,4.759635,5.664999,4.449656,4.187352,4.317089,4.193782,3.237853,4.029418,3.75284,6.370768,4.834214,3.602531,3.445951,3.260709,4.366642,4.419257,6.475817,2.948884,1.181559,3.366415,4.568748,5.101816,3.657613,4.053388,5.331999,4.762654,3.753553,4.177373,3.033709,6.709268,5.822386,6.50501,3.825262,4.148411,5.96707,4.748014,3.274931,5.666014,4.901238,7.233815,9.849014,5.794504,7.466483,10.48405,10.591862,3.964677,5.092565,6.142361,7.564672,6.41018,6.124683,5.363838,6.084671,7.403373,6.694289,5.729844,6.947549,7.164874,5.585493,7.191983,4.718851,5.394393,1.191679,3.405395,4.820886,6.531732,3.838455,2.836581,4.144481,3.114156,2.919607,2.853456,4.084954,4.155286,4.787291,4.228667,3.946638,4.474077,4.540297,4.450831,3.189116,Stable
124223,110.3377,20.0424,0,-4.435866,-3.049785,-0.686179,-5.103525,-4.498201,-4.606617,-7.746765,-2.38776,-5.273501,-4.315923,-2.869846,-0.687543,-4.313579,-3.509344,-0.985354,-2.102987,-1.561299,-2.972629,-3.955713,-1.579621,-3.867627,-2.79411,-1.488668,-0.692972,-2.849003,-2.601375,-0.374094,0.212688,-2.156611,-3.354671,-4.42525,-3.269351,-0.156084,1.301307,-1.118854,-9.657335,-3.608385,-3.078878,-3.955856,-2.590881,3.789926,-2.164268,-0.580272,2.969232,-0.149592,-0.070449,-1.113626,-1.814206,-1.874344,-0.789234,-0.075488,0.427578,-9.572555,0.26479,15.595305,5.673173,-0.534029,-0.1363,-3.758863,3.535694,-5.295422,0.965938,0.837715,-1.867654,0.443074,-6.063415,-0.429401,-0.977915,-1.270607,-0.947171,-9.682175,0.205232,4.452916,0.940357,5.416836,2.470045,1.318537,1.651971,1.508699,0.875145,3.63617,4.088962,10.076108,8.17339,8.157076,4.354627,4.35726,4.450108,3.628268,4.249839,14.206312,-1.675543,4.136344,5.702024,1.494962,3.541471,4.619066,2.697493,3.75331,5.232274,3.084728,3.355617,3.121812,3.987246,4.526069,3.749157,4.089472,5.074666,4.549894,4.612178,4.862299,5.978934,4.310687,6.633534,5.118897,6.620841,0.917732,5.524306,6.246816,5.957212,5.862643,7.138652,2.626913,5.172917,3.680959,7.11954,5.895613,4.734251,4.624994,6.541088,6.008251,5.80909,4.999095,4.72633,5.16881,6.047363,6.107343,6.611121,5.660061,5.020177,6.215444,6.549822,5.806213,5.873595,6.665717,6.630321,3.284418,7.905581,6.134648,6.529777,4.784833,6.324027,6.786358,7.077545,6.380151,6.052591,5.053693,8.008423,6.938391,7.074691,4.827424,6.947738,5.281224,4.776219,6.023176,6.521477,4.620798,3.866261,7.143866,3.93328,6.466409,9.655092,9.611158,0.995684,2.263889,3.06444,4.419392,4.082209,3.515856,3.434541,2.69941,3.406749,2.827199,3.952372,3.927225,3.606069,3.186295,6.988467,7.327153,3.717545,-0.243409,3.028775,4.650196,4.209836,1.982242,2.415864,2.449768,2.840647,2.442389,3.18721,2.754363,3.396448,3.050877,3.229644,2.728031,3.605801,4.168499,3.711355,1.670462,Stable
124225,110.3335,20.04154,0,-5.068681,-1.52978,1.24719,-3.597899,-3.207407,-1.544027,-4.057997,-0.214465,-3.653928,-3.646148,-2.452071,2.390459,-2.061959,1.566602,0.076521,-0.093514,0.71935,-1.269297,-1.708892,1.483334,-0.700282,1.653945,1.299404,0.105377,3.366018,0.485463,2.157489,0.816293,1.046344,-2.148543,-1.601341,-0.876425,5.974109,5.356586,4.22492,-7.151981,-1.102358,0.36838,-3.116227,-0.150745,5.973152,-0.129081,3.758167,5.393763,3.911936,2.628309,2.281325,1.612993,2.215606,3.0904,2.753699,2.274171,-5.569801,4.116843,6.276122,8.644261,4.438761,3.663712,-2.181484,6.573131,-1.436777,8.547528,3.725428,1.540643,2.137524,-5.394451,0.993745,2.39874,-0.444823,0.433579,-2.125319,2.854348,4.574082,3.136834,6.083891,3.622488,2.640113,4.017349,4.767146,3.199058,5.149227,5.462795,9.383856,12.743194,6.869426,6.060694,5.185333,7.622059,5.685542,5.873283,14.333023,2.646145,5.905416,7.217126,4.506895,4.888113,5.080898,5.201305,5.478445,6.493485,4.186766,4.740015,4.687076,5.725594,5.271597,5.575309,5.416456,6.126118,5.593615,5.813207,5.986715,7.154786,5.467175,8.040294,5.291054,7.280931,2.459177,6.686119,8.371317,8.255427,6.875012,8.169155,3.561875,6.096332,4.157395,8.205214,5.810096,5.163019,6.907245,7.314472,5.66486,6.279414,5.155322,5.46131,5.361179,6.768308,6.85146,7.784986,6.793166,6.862874,7.169806,6.945214,6.094558,6.976518,8.733029,6.724503,2.645081,7.222089,6.097876,6.892141,5.55877,6.79649,7.166941,6.990989,5.8596,6.102931,4.96169,8.150147,6.067286,6.086597,5.010924,5.82699,5.389452,4.855992,5.259999,6.003776,4.069557,5.043078,7.670079,3.902545,5.357002,8.650846,9.117253,1.848161,2.527312,2.967376,5.578433,2.830084,3.441256,2.742799,2.569253,3.337285,3.137034,3.855997,3.512553,3.461359,2.636327,6.668398,6.164917,2.815695,-0.845833,1.891061,3.671732,3.256799,0.250719,0.489833,0.873212,0.698443,0.397985,1.194263,1.436513,1.551232,1.431809,1.83177,1.279669,2.715752,2.617797,2.011505,0.675723,Stable
124230,110.3293,20.04068,0,-0.85973,-0.89841,3.626261,-2.31461,-4.52011,-2.63349,-0.48679,1.303663,-3.70635,-3.70404,-6.6856,3.75302,-2.30232,3.215704,1.787338,-0.27144,-0.12068,-0.82048,-2.55847,0.924795,-0.138,0.850837,0.891751,-1.55127,2.811382,-0.02191,1.865525,-0.67392,1.670482,-3.17084,-2.67412,-2.22098,6.545956,4.785547,2.963256,-5.99338,-2.00002,-1.97732,-3.92579,-0.23757,6.289696,-0.55031,5.043811,4.312649,3.421873,0.985522,2.522607,1.02765,3.077064,2.43497,4.64054,3.314703,-3.34151,3.852565,4.281508,6.738928,3.462408,4.321163,0.08243,7.506886,-0.91856,10.253432,3.396049,6.53809,1.617719,-3.28085,3.612009,5.480088,2.489088,3.887479,5.010151,6.381179,8.412476,7.397009,11.570533,5.998557,6.676728,7.113339,7.96768,9.612792,11.422181,9.778681,12.758328,17.617614,10.830695,10.582922,9.586486,13.263306,8.793368,8.028764,19.074425,8.302104,8.135586,7.704443,4.568714,9.172684,9.935861,7.897042,10.895683,11.31753,9.663192,8.71972,8.909446,10.512255,9.944178,10.326657,10.272809,10.070973,9.13939,8.959898,10.054384,10.627727,9.022697,11.834278,9.963216,10.760742,4.903872,9.913489,12.958692,13.305836,12.168944,11.864411,8.44808,11.240817,9.602125,11.432862,9.540778,8.553527,10.734296,11.020928,9.791246,10.008023,9.699094,10.040788,8.704413,9.632119,9.753092,12.15265,10.968969,10.264682,9.649895,9.489853,9.96092,9.835038,11.951354,8.53216,6.850366,8.812736,9.615933,10.884719,9.173812,9.333013,10.34262,10.36689,9.071181,9.751646,8.434458,11.552585,11.116039,11.019058,9.460518,9.645814,11.901503,7.861045,8.238108,10.82561,8.746774,10.634368,13.945126,9.273028,10.524217,14.325843,15.037179,8.688063,8.699702,8.376588,10.068276,9.251507,8.710884,8.517267,9.138266,10.119836,9.820571,9.562146,9.626577,9.479498,8.573507,11.608077,9.62472,8.112047,4.697496,6.574943,8.513725,8.74459,6.049307,5.967929,7.29841,6.52452,6.556432,6.652247,7.108455,6.897382,7.463774,7.302785,7.000011,7.662828,7.52518,7.307074,6.536655,Piecewise
124251,110.3378,20.04243,0,-4.146622,-2.148566,0.527975,-2.161012,-1.712464,-2.805137,-5.618052,-0.448124,-3.783972,-2.703209,-0.944813,0.978363,-2.172181,-1.555114,0.872714,-0.065611,0.22018,-1.029364,-2.055517,-0.156614,-1.576339,-1.292023,0.104522,0.976821,-0.890098,-1.025441,0.913755,1.469853,-0.436608,-1.866645,-2.082416,-0.169866,3.156749,3.826793,1.466512,-6.696942,-0.328346,-0.221587,-1.481708,-0.010823,6.892838,0.981686,3.093704,5.994548,3.691707,3.32467,2.674457,1.700816,2.39667,2.976035,4.115886,3.997404,-5.322212,4.12103,18.922918,9.514923,3.057332,3.456986,0.240763,7.863092,-0.954565,4.453292,5.332564,2.537136,5.297047,-1.737468,3.953915,3.128437,2.711801,3.263944,-6.097732,3.857403,8.345437,5.224028,9.64857,6.806212,5.169393,6.135073,5.997542,4.353482,7.241897,8.014892,14.049355,12.157595,12.05965,8.981379,8.840758,9.127553,7.998476,8.599697,19.383828,2.889397,7.56066,9.935639,5.607746,6.982012,7.907775,6.041193,6.581963,7.858848,5.444856,6.282399,6.046329,6.569863,6.950837,6.31271,6.289577,7.092939,6.642568,6.884758,7.030101,8.026299,6.393731,8.81253,7.670188,8.660922,3.237575,7.969608,8.488546,7.885019,7.745771,9.267559,4.403659,7.094848,6.105519,9.503589,7.689865,6.591991,7.071913,8.464302,8.123635,7.740241,6.926376,6.390953,6.842722,7.842927,7.79807,8.121187,7.318182,6.828451,8.05308,8.240037,7.922467,8.077478,8.526645,8.778192,5.83212,10.05222,7.826995,8.341643,6.350647,7.937125,8.626504,9.283938,8.5214,8.045902,6.531541,9.58069,8.685978,9.854867,7.430199,9.383822,7.752128,7.084048,8.443391,8.984941,7.001723,5.636985,9.112782,6.139209,9.010367,12.300538,11.706257,3.446651,4.962046,6.034378,7.282809,6.866383,6.072645,6.081408,5.358888,5.840284,5.43784,6.504244,6.694961,6.33117,5.742034,9.320538,10.827952,6.734333,2.253126,5.740518,7.247877,7.238018,5.014966,5.427591,5.549557,5.780099,5.757324,6.189616,5.844145,6.2748,5.97963,5.817125,5.319162,6.407836,7.339036,6.474031,5.264496,Piecewise
124252,110.3337,20.04157,0,-5.146572,-1.760875,0.521213,-4.355721,-3.784622,-3.2437,-5.579892,-0.957679,-5.404912,-3.50509,-3.135717,1.548249,-3.283462,0.347288,-0.657477,-1.288454,-0.312667,-1.770346,-2.83822,-0.337225,-1.323179,0.108561,0.624035,-0.699179,2.42146,-0.371561,1.837556,-0.052851,0.337977,-2.960109,-2.802741,-1.859381,5.135761,4.177765,2.28835,-8.804102,-1.858994,-0.996382,-4.230036,-1.389546,4.495598,-1.071923,2.532292,4.072101,2.559581,1.370705,0.618372,-0.313664,0.388726,1.215898,1.007281,0.687042,-7.056472,2.274081,5.122057,7.134581,2.877079,2.264488,-2.553138,5.076313,-2.58188,7.015598,2.481522,0.772811,1.917354,-6.479522,0.209498,1.238647,-1.530619,-0.344671,-2.330927,2.091381,4.543402,2.901041,5.476568,3.404165,2.512328,3.40755,4.363345,2.618949,5.155032,5.199828,9.770033,12.09589,6.784843,6.203482,5.30073,7.317561,5.486709,5.392532,14.228034,1.291397,5.62981,6.30377,4.557684,4.4084,4.892519,4.24283,5.385799,6.285257,3.609234,4.008653,4.608842,5.715697,4.500528,4.993233,4.887111,5.740299,5.330068,5.435938,5.611317,6.637215,4.769486,7.869364,4.884569,7.110304,1.407371,6.086814,7.675594,7.684305,6.045803,7.393506,3.012962,5.493012,3.992272,7.501859,5.424624,4.569817,6.324418,6.734504,5.701557,5.827321,5.029454,5.135243,4.876828,6.528251,6.388189,7.597615,6.410293,6.210629,6.408,6.359945,6.241609,6.583072,7.864541,5.695289,2.53891,6.990835,5.690896,5.903225,4.346741,5.817541,6.320209,6.195542,5.093842,4.85527,3.602596,6.630553,5.041552,5.879754,3.979484,5.883676,4.497202,3.073289,4.366398,5.763243,3.18095,3.63141,6.838309,3.175338,4.962389,8.439335,9.016184,1.368758,2.100775,2.677781,4.273843,2.682209,2.943496,2.782881,2.488064,3.164257,3.08931,3.605673,3.419939,3.030799,2.633868,6.391461,5.656308,1.977509,-0.867385,2.29335,3.806767,3.223959,0.708966,0.983331,1.208263,0.966397,0.660608,1.477203,1.722314,1.145965,1.29533,1.560274,1.050479,2.214795,2.235272,1.576443,0.287706,Stable
124257,110.3295,20.04071,0,-1.342546,-1.853816,2.923113,-3.279796,-4.457616,-3.152956,-0.452226,0.830372,-3.983126,-3.103386,-6.443346,3.293304,-2.706666,2.748639,1.211273,-1.398876,-0.438266,-1.777396,-3.502206,0.320316,-0.722906,0.579669,-0.143513,-2.678416,2.69854,-1.022196,0.899825,-1.214116,0.727673,-3.581966,-2.637246,-3.374436,6.095821,5.16532,1.692658,-6.104226,-2.900396,-2.684266,-4.136856,0.79897,6.427615,0.654183,4.515379,5.238316,4.223842,1.272828,2.626188,0.354049,2.910468,3.241275,4.595897,3.509892,-3.311966,3.958559,4.737079,8.455275,5.293309,5.789223,1.424663,8.13012,-1.497716,10.289822,3.642191,5.096604,0.86988,-3.654726,2.493763,4.374144,1.447641,1.729452,5.172792,5.418687,6.180973,6.339559,9.691827,3.682936,4.392456,5.262394,5.373145,7.011413,9.370885,7.683826,10.500678,15.250199,7.8599,8.053305,7.667475,11.305078,7.227802,7.252758,19.210731,6.816018,7.448396,8.377933,5.795354,8.706275,8.022943,6.837913,9.225684,10.315285,9.006623,8.530106,8.068454,9.576327,9.029982,9.980333,10.18974,9.63313,8.815137,8.954397,10.101875,10.319787,8.308951,11.595343,9.518133,10.906786,4.849255,9.356131,12.005069,12.665369,11.29055,10.671737,7.362346,10.520352,9.641653,11.04927,9.274459,7.784486,10.583204,10.748515,9.236592,9.767098,8.831695,9.260182,8.255893,9.165532,9.032514,10.963409,9.764207,9.049304,8.683526,9.247753,8.893788,9.936078,12.434423,7.322564,5.641702,8.156741,8.22315,8.271673,7.533081,8.165216,9.462845,9.076875,7.463132,7.90859,6.164952,9.543283,9.389226,8.665948,5.9042,7.376107,8.661427,6.784143,5.65261,8.25296,6.464568,7.299726,11.632372,7.28714,8.627875,11.406144,11.83972,6.523175,6.960209,8.50562,9.782785,7.500879,7.916043,7.933695,8.241331,9.099099,8.710234,8.444477,9.146383,8.365685,7.141127,10.097093,7.91041,6.724201,3.372065,6.937722,7.462591,7.956702,5.460567,5.305237,6.34373,5.274998,5.475797,5.225158,6.440443,5.844441,7.031289,6.81952,6.32608,7.147987,7.10742,6.694529,6.218231,Piecewise
124273,110.338,20.04246,0,-3.732905,-2.210382,-0.208271,-3.677455,-3.224385,-3.765075,-7.166615,-1.349314,-4.771375,-3.320406,-2.19511,-0.500341,-3.044806,-2.536653,0.319059,-0.406651,-0.078941,-1.197532,-1.589247,-0.23063,-1.857652,-1.252839,0.063945,0.937132,-1.181281,-0.780293,0.921244,1.712713,-0.575613,-1.754364,-2.132381,-1.062219,1.84919,2.457354,0.771776,-7.321005,-0.963827,-1.306318,-2.342143,-0.373762,5.285404,-0.538157,1.485596,4.122158,1.794928,1.86256,1.095934,0.489134,0.414076,1.488695,2.178603,2.190725,-7.269045,2.498169,17.618495,7.952073,1.413328,1.679727,-1.890273,6.780388,-2.332494,2.12673,2.639869,0.095696,2.523337,-3.919015,1.406575,0.842768,0.659942,1.102627,-7.981515,1.652557,5.892845,3.171428,7.388798,4.299662,3.411022,3.546908,3.536638,2.417833,5.642348,6.132256,12.072139,9.957871,10.205824,6.410705,6.946691,6.23604,5.364576,6.713333,17.133295,0.032957,6.682675,7.698261,3.940607,5.729538,6.752721,4.357817,5.596226,7.233828,5.157674,5.381399,5.171469,6.118576,6.246021,5.335597,5.660518,6.799746,6.067296,6.121655,6.339539,7.356319,5.96583,7.968501,7.112357,7.963422,2.823295,7.654888,7.981034,7.294535,7.088383,8.965902,4.487192,6.5106,5.290165,8.338932,7.129796,6.200906,6.283104,7.826386,7.578617,7.139679,6.224169,6.060757,6.288923,6.881332,7.257882,7.926893,6.969411,6.308111,7.693952,7.985632,7.193143,7.28272,8.263145,8.504427,5.425175,9.543346,7.542236,7.784985,6.023976,7.81137,8.013908,8.219075,7.683507,7.021956,5.546991,8.48558,7.849274,8.631653,6.511495,8.199018,6.849302,6.799097,7.572716,7.89602,6.270313,4.577021,8.199976,5.660772,7.863926,11.508656,11.363044,3.070158,4.196614,5.272586,6.533376,6.187388,5.781634,5.307736,4.642095,5.392144,4.791339,5.825265,6.105766,5.957062,5.660744,9.12585,10.167458,6.258618,1.866462,5.05876,6.771931,6.667586,4.386429,4.730992,4.380494,4.807489,4.878574,5.40954,5.095548,5.35032,5.115071,4.899197,4.491441,5.334561,6.54743,5.919606,4.739804,Stable
